ROOTING,GRAFTING,RESOURCES,plant,rgf_age_grafted
1,2,0,Initial58623,8.58333333333333
1,2,0,Initial58626,8.58333333333333
1,2,0,Initial58728,7.75
1,2,0,Initial59154,4.16666666666667
1,2,0,Initial59174,4
1,2,0,Initial59186,3.91666666666667
1,2,0,Initial59247,3.41666666666667
1,2,0,Initial59253,3.33333333333333
1,2,0,Initial57979,15
1,2,0,Initial58635,9.5
1,2,0,Initial58715,8.83333333333333
1,2,0,Initial58879,7.5
1,2,0,Initial59019,6.33333333333333
1,2,0,Initial51759,68.8333333333333
1,2,0,Initial60406,4.75
1,2,0,Initial38020,33.3333333333333
1,2,0,Initial60456,9.33333333333333
1,2,0,Initial60574,11.3333333333333
1,2,0,Initial61443,4.08333333333333
1,2,0,Initial61631,2.5
1,2,0,Initial58682,28.0833333333333
1,2,0,Initial61705,2.91666666666667
1,2,0,Initial61666,5.25
1,2,0,Initial61738,4.66666666666667
1,2,0,Initial61530,7.41666666666667
1,2,0,Initial61584,7.91666666666667
1,2,0,Initial61956,4.83333333333333
1,2,0,Initial61588,8.91666666666667
1,2,0,Initial61989,5.58333333333333
1,2,0,Initial61486,10.75
1,2,0,Initial61458,12
1,2,0,Initial62144,6.25
1,2,0,Initial62284,5.08333333333333
1,2,0,Initial63135,7
1,2,0,Initial63191,6.5
1,2,0,Initial64288,4.41666666666667
1,2,0,Initial64452,3
1,2,0,Initial64886,5.41666666666667
1,2,0,Initial65076,3.83333333333333
1,2,0,Initial65078,3.83333333333333
1,2,0,Initial55388,85.5833333333333
1,2,0,Initial64919,6.16666666666667
1,2,0,Initial65280,4.16666666666667
1,2,0,Initial65176,6
1,2,0,Initial64692,12
1,2,0,Initial64994,12.5
1,2,0,Initial65249,10.4166666666667
1,2,0,Initial65222,11.5833333333333
1,2,0,Initial42018,208
1,2,0,Initial65369,14.4166666666667
1,2,0,Initial66715,5.16666666666667
1,2,0,Initial66050,11.75
1,2,0,Initial33398,286.833333333333
1,2,0,Initial66689,9.41666666666667
1,2,0,Initial68719,2.5
1,2,0,Initial68751,2.16666666666667
1,2,0,Initial68624,8.25
1,2,0,Initial68644,8.08333333333333
1,2,0,Initial68839,6.5
1,2,0,Initial68819,7.66666666666667
1,2,0,Initial68871,8.16666666666667
1,2,0,Initial69037,8.83333333333333
1,2,0,Initial69383,9.91666666666667
2,2,0,Initial19795,35.1666666666667
2,2,0,Initial19813,35
2,2,0,Initial34177,115.333333333333
2,2,0,Initial36334,47.3333333333333
2,2,0,Initial36338,47.3333333333333
2,2,0,Initial37213,40
2,2,0,Initial37249,39.75
2,2,0,Initial42841,43.0833333333333
2,2,0,Initial42849,43.0833333333333
2,2,0,Initial42942,42.25
2,2,0,Initial45355,22.1666666666667
2,2,0,Initial45432,21.5
2,2,0,Initial45457,21.3333333333333
2,2,0,Initial46143,15.5833333333333
2,2,0,Initial46499,12.6666666666667
2,2,0,Initial46505,12.5833333333333
2,2,0,Initial46509,12.5833333333333
2,2,0,Initial46594,11.8333333333333
2,2,0,Initial46613,11.6666666666667
2,2,0,Initial46660,11.3333333333333
2,2,0,Initial46952,8.83333333333333
2,2,0,Initial47142,7.25
2,2,0,Initial47399,5.16666666666667
2,2,0,Initial43740,36.6666666666667
2,2,0,Initial46175,16.3333333333333
2,2,0,Initial47042,9.08333333333333
2,2,0,Initial47509,5.25
2,2,0,Initial37136,94.6666666666667
2,2,0,Initial46581,15.9166666666667
2,2,0,Initial43521,42.4166666666667
2,2,0,Initial43631,41.5
2,2,0,Initial47040,13.1666666666667
2,2,0,Initial46162,21.4166666666667
2,2,0,Initial46326,20.0833333333333
2,2,0,Initial48375,4
2,2,0,Initial43023,49.5833333333333
2,2,0,Initial43282,48.4166666666667
2,2,0,Initial48173,7.66666666666667
2,2,0,Initial47899,12
2,2,0,Initial48314,8.5
2,2,0,Initial43384,50.5833333333333
2,2,0,Initial47971,12.3333333333333
2,2,0,Initial47998,26.1666666666667
2,2,0,Initial50294,8
2,2,0,Initial50421,6.91666666666667
2,2,0,Initial50776,8
2,2,0,Initial51328,3.41666666666667
2,2,0,Initial51055,7.66666666666667
2,2,0,Initial50310,15.9166666666667
2,2,0,Initial50958,11.5
2,2,0,Initial50446,16.75
2,2,0,Initial53013,5.33333333333333
2,2,0,Initial53120,6.5
2,2,0,Initial43364,89.75
2,2,0,Initial53401,7.08333333333333
2,2,0,Initial53462,6.58333333333333
2,2,0,Initial53692,5.66666666666667
2,2,0,Initial53698,5.66666666666667
2,2,0,Initial53514,8.16666666666667
2,2,0,Initial46757,66.5
2,2,0,Initial52978,14.6666666666667
2,2,0,Initial53731,8.33333333333333
2,2,0,Initial54119,5.16666666666667
2,2,0,Initial54468,2.25
2,2,0,Initial48964,49.0833333333333
2,2,0,Initial53618,10.3333333333333
2,2,0,Initial38729,136.416666666667
2,2,0,Initial53245,16.4166666666667
2,2,0,Initial43363,99.75
2,2,0,Initial54802,4.41666666666667
2,2,0,Initial55073,2.16666666666667
2,2,0,Initial52896,23.3333333333333
2,2,0,Initial53117,21.5
2,2,0,Initial55127,6.75
2,2,0,Initial55243,5.75
2,2,0,Initial54962,9.08333333333333
2,2,0,Initial53782,25.9166666666667
2,2,0,Initial52837,37.8333333333333
2,2,0,Initial57607,4.08333333333333
2,2,0,Initial57713,3.16666666666667
2,2,0,Initial57857,7
2,2,0,Initial57564,14.4166666666667
2,2,0,Initial57712,13.1666666666667
2,2,0,Initial57773,13.6666666666667
2,2,0,Initial58316,10.1666666666667
2,2,0,Initial57856,18
2,2,0,Initial59720,4.5
2,2,0,Initial59916,2.83333333333333
2,2,0,Initial59989,3.25
2,2,0,Initial60046,2.75
2,2,0,Initial59789,6.91666666666667
2,2,0,Initial59878,6.16666666666667
2,2,0,Initial60214,3.33333333333333
2,2,0,Initial60358,2.16666666666667
2,2,0,Initial59946,6.58333333333333
2,2,0,Initial60594,2.16666666666667
2,2,0,Initial59819,10.6666666666667
2,2,0,Initial59895,10
2,2,0,Initial60012,9
2,2,0,Initial59831,13.5
2,2,0,Initial60294,12.6666666666667
2,2,0,Initial61221,4.91666666666667
2,2,0,Initial61489,2.75
2,2,0,Initial59843,18.4166666666667
2,2,0,Initial61312,6.16666666666667
2,2,0,Initial61390,5.58333333333333
2,2,0,Initial61476,4.83333333333333
2,2,0,Initial61245,7.75
2,2,0,Initial61646,4.41666666666667
2,2,0,Initial38607,197.416666666667
2,2,0,Initial61479,7.83333333333333
2,2,0,Initial61508,7.58333333333333
2,2,0,Initial61272,10.5
2,2,0,Initial61594,7.83333333333333
2,2,0,Initial61359,13.8333333333333
2,2,0,Initial63023,5.91666666666667
2,2,0,Initial63147,4.91666666666667
2,2,0,Initial63145,11.9166666666667
2,2,0,Initial64224,3.91666666666667
2,2,0,Initial64191,8.16666666666667
2,2,0,Initial64228,7.91666666666667
2,2,0,Initial64859,2.66666666666667
2,2,0,Initial64984,3.58333333333333
2,2,0,Initial65063,2.91666666666667
2,2,0,Initial64378,9.66666666666667
2,2,0,Initial64440,9.16666666666667
2,2,0,Initial64515,10.5
2,2,0,Initial64364,12.75
2,2,0,Initial65013,7.33333333333333
2,2,0,Initial65715,2.5
2,2,0,Initial65731,2.33333333333333
2,2,0,Initial65520,6.16666666666667
2,2,0,Initial65683,4.75
2,2,0,Initial65840,3.5
2,2,0,Initial65544,9.91666666666667
2,2,0,Initial65581,9.58333333333333
2,2,0,Initial65794,10.8333333333333
2,2,0,Initial67772,6.33333333333333
2,2,0,Initial67800,6.16666666666667
2,2,0,Initial67928,5.08333333333333
2,2,0,Initial66179,20.6666666666667
2,2,0,Initial67607,9.75
2,2,0,Initial67781,8.25
2,2,0,Initial67842,12.75
2,2,0,Initial67767,15.4166666666667
2,2,0,Initial68584,10.5833333333333
2,2,0,Initial69961,7.08333333333333
2,2,0,Initial70014,6.66666666666667
2,2,0,Initial70064,6.25
2,2,0,Initial70129,7.75
2,2,0,Initial71182,4.91666666666667
2,2,0,Initial71274,4.16666666666667
0,3,0,Initial25091,141
0,3,0,Initial25523,87.4166666666667
0,3,0,Initial27206,173.416666666667
0,3,0,Initial29737,52.3333333333333
0,3,0,Initial30813,43.3333333333333
0,3,0,Initial31858,84.6666666666667
0,3,0,Initial32005,33.4166666666667
0,3,0,Initial32295,31
0,3,0,Initial32524,29.0833333333333
0,3,0,Initial32549,28.9166666666667
0,3,0,Initial32593,28.5
0,3,0,Initial34202,15.0833333333333
0,3,0,Initial34341,13.9166666666667
0,3,0,Initial34568,62.0833333333333
0,3,0,Initial35087,7.75
0,3,0,Initial35132,7.33333333333333
0,3,0,Initial35169,7.08333333333333
0,3,0,Initial35724,102.416666666667
0,3,0,Initial36691,44.3333333333333
0,3,0,Initial37146,40.5833333333333
0,3,0,Initial37221,39.9166666666667
0,3,0,Initial38464,29.5833333333333
0,3,0,Initial39361,22.0833333333333
0,3,0,Initial39362,22.0833333333333
0,3,0,Initial39409,21.75
0,3,0,Initial39414,21.6666666666667
0,3,0,Initial39712,69.1666666666667
0,3,0,Initial39735,69
0,3,0,Initial40328,14.0833333333333
0,3,0,Initial40351,13.8333333333333
0,3,0,Initial42505,45.9166666666667
0,3,0,Initial42510,45.9166666666667
0,3,0,Initial42921,42.4166666666667
0,3,0,Initial43170,40.4166666666667
0,3,0,Initial45341,22.25
0,3,0,Initial45379,22
0,3,0,Initial32385,30.25
0,3,0,Initial47963,4.41666666666667
0,3,0,Initial48162,2.75
0,3,0,Initial42357,55.1666666666667
0,3,0,Initial42100,59.3333333333333
0,3,0,Initial47629,17.25
0,3,0,Initial49474,3.83333333333333
0,3,0,Initial49571,3
0,3,0,Initial40410,13.4166666666667
0,3,0,Initial49492,5.66666666666667
0,3,0,Initial49790,3.25
0,3,0,Initial49880,5.5
0,3,0,Initial50159,3.16666666666667
0,3,0,Initial50098,4.66666666666667
0,3,0,Initial50216,3.66666666666667
0,3,0,Initial50271,3.16666666666667
0,3,0,Initial49508,10.5833333333333
0,3,0,Initial49944,6.91666666666667
0,3,0,Initial50394,3.16666666666667
0,3,0,Initial50404,3.08333333333333
0,3,0,Initial50323,5.75
0,3,0,Initial50401,5.08333333333333
0,3,0,Initial49919,10.1666666666667
0,3,0,Initial50799,2.83333333333333
0,3,0,Initial50864,2.25
0,3,0,Initial50588,6.58333333333333
0,3,0,Initial45784,50.5833333333333
0,3,0,Initial52296,3.33333333333333
0,3,0,Initial52345,2.91666666666667
0,3,0,Initial52279,12.5
0,3,0,Initial54121,12.0833333333333
0,3,0,Initial55301,2.25
0,3,0,Initial22550,279.25
0,3,0,Initial55675,7.16666666666667
0,3,0,Initial56067,3.91666666666667
0,3,0,Initial55601,8.75
0,3,0,Initial55965,6.75
0,3,0,Initial56484,6.41666666666667
0,3,0,Initial56580,5.66666666666667
0,3,0,Initial56756,6.16666666666667
0,3,0,Initial56833,5.5
0,3,0,Initial57039,3.83333333333333
0,3,0,Initial56619,9.33333333333333
0,3,0,Initial56633,9.16666666666667
0,3,0,Initial56706,9.58333333333333
0,3,0,Initial57505,2.91666666666667
0,3,0,Initial56634,15.1666666666667
0,3,0,Initial58024,5.58333333333333
0,3,0,Initial58388,2.58333333333333
0,3,0,Initial58562,6.08333333333333
0,3,0,Initial58788,4.25
0,3,0,Initial58923,4.08333333333333
0,3,0,Initial58975,3.66666666666667
0,3,0,Initial58870,8.58333333333333
0,3,0,Initial59263,5.25
0,3,0,Initial59107,7.58333333333333
0,3,0,Initial58927,10.0833333333333
0,3,0,Initial59746,3.25
0,3,0,Initial59755,4.16666666666667
0,3,0,Initial59829,3.58333333333333
0,3,0,Initial59161,10.0833333333333
0,3,0,Initial59609,6.41666666666667
0,3,0,Initial59775,5
0,3,0,Initial59842,4.41666666666667
0,3,0,Initial59819,5.66666666666667
0,3,0,Initial60045,3.75
0,3,0,Initial60133,3
0,3,0,Initial59710,10.5833333333333
0,3,0,Initial60428,4.58333333333333
0,3,0,Initial60609,3.08333333333333
0,3,0,Initial52644,70.4166666666667
0,3,0,Initial59695,13.6666666666667
0,3,0,Initial60475,7.16666666666667
0,3,0,Initial61220,3
0,3,0,Initial61226,2.91666666666667
0,3,0,Initial61207,5.08333333333333
0,3,0,Initial61196,8.16666666666667
0,3,0,Initial61640,5.5
0,3,0,Initial61410,8.41666666666667
0,3,0,Initial61802,5.08333333333333
0,3,0,Initial53420,76
0,3,0,Initial64229,3.91666666666667
0,3,0,Initial64251,3.66666666666667
0,3,0,Initial64149,5.58333333333333
0,3,0,Initial64168,5.41666666666667
0,3,0,Initial64336,4
0,3,0,Initial64447,3.08333333333333
0,3,0,Initial64218,6
0,3,0,Initial64399,4.5
0,3,0,Initial64430,4.25
0,3,0,Initial64481,3.75
0,3,0,Initial64649,2.41666666666667
0,3,0,Initial64677,3.16666666666667
0,3,0,Initial64715,2.83333333333333
0,3,0,Initial64313,7.16666666666667
0,3,0,Initial64495,5.66666666666667
0,3,0,Initial64509,5.58333333333333
0,3,0,Initial64563,5.08333333333333
0,3,0,Initial64571,5
0,3,0,Initial64596,4.83333333333333
0,3,0,Initial64659,4.33333333333333
0,3,0,Initial64820,3
0,3,0,Initial64439,7.16666666666667
0,3,0,Initial64527,6.41666666666667
0,3,0,Initial64754,4.5
0,3,0,Initial64842,3.75
0,3,0,Initial64930,3.08333333333333
0,3,0,Initial64972,2.66666666666667
0,3,0,Initial64171,10.3333333333333
0,3,0,Initial64461,7.91666666666667
0,3,0,Initial64499,7.66666666666667
0,3,0,Initial64520,7.5
0,3,0,Initial64648,6.41666666666667
0,3,0,Initial64879,4.5
0,3,0,Initial64936,4
0,3,0,Initial65069,2.91666666666667
0,3,0,Initial64504,8.58333333333333
0,3,0,Initial64695,7
0,3,0,Initial64977,4.66666666666667
0,3,0,Initial65065,3.91666666666667
0,3,0,Initial65122,3.41666666666667
0,3,0,Initial64217,12
0,3,0,Initial64804,7.08333333333333
0,3,0,Initial64947,5.91666666666667
0,3,0,Initial65349,2.58333333333333
0,3,0,Initial65350,2.58333333333333
0,3,0,Initial65171,5
0,3,0,Initial64728,9.75
0,3,0,Initial65167,6.08333333333333
0,3,0,Initial65452,4.66666666666667
0,3,0,Initial65668,2.91666666666667
0,3,0,Initial65562,5.75
0,3,0,Initial65659,5
0,3,0,Initial65711,4.5
0,3,0,Initial65905,2.91666666666667
0,3,0,Initial65920,2.83333333333333
0,3,0,Initial65846,4.41666666666667
0,3,0,Initial65857,4.33333333333333
0,3,0,Initial65440,8.83333333333333
0,3,0,Initial65729,6.41666666666667
0,3,0,Initial65925,4.75
0,3,0,Initial66115,3.16666666666667
0,3,0,Initial66127,3.08333333333333
0,3,0,Initial66164,3.75
0,3,0,Initial65412,11
0,3,0,Initial65975,6.33333333333333
0,3,0,Initial66395,2.83333333333333
0,3,0,Initial65473,11.5
0,3,0,Initial66375,4
0,3,0,Initial66405,3.75
0,3,0,Initial66406,3.75
0,3,0,Initial66473,3.16666666666667
0,3,0,Initial66518,2.83333333333333
0,3,0,Initial66175,6.66666666666667
0,3,0,Initial66438,6.5
0,3,0,Initial66577,5.33333333333333
0,3,0,Initial66367,8.08333333333333
0,3,0,Initial67015,3.66666666666667
0,3,0,Initial67073,3.16666666666667
0,3,0,Initial66254,11
0,3,0,Initial66814,6.33333333333333
0,3,0,Initial67003,4.75
0,3,0,Initial67044,4.41666666666667
0,3,0,Initial66611,9
0,3,0,Initial66998,5.83333333333333
0,3,0,Initial67020,5.66666666666667
0,3,0,Initial67074,5.16666666666667
0,3,0,Initial67241,3.75
0,3,0,Initial67242,3.75
0,3,0,Initial67360,2.83333333333333
0,3,0,Initial67411,2.33333333333333
0,3,0,Initial67152,5.5
0,3,0,Initial67452,3
0,3,0,Initial66598,11.1666666666667
0,3,0,Initial67413,4.33333333333333
0,3,0,Initial65364,22.4166666666667
0,3,0,Initial66776,10.6666666666667
0,3,0,Initial67763,5.41666666666667
0,3,0,Initial67959,3.83333333333333
0,3,0,Initial68041,3.08333333333333
0,3,0,Initial68095,2.66666666666667
0,3,0,Initial67577,8
0,3,0,Initial67679,7.16666666666667
0,3,0,Initial68014,5.33333333333333
0,3,0,Initial68098,4.66666666666667
0,3,0,Initial68393,3.16666666666667
0,3,0,Initial67989,7.58333333333333
0,3,0,Initial68030,7.25
0,3,0,Initial68060,7
0,3,0,Initial68346,4.58333333333333
0,3,0,Initial68481,3.41666666666667
0,3,0,Initial67217,15
0,3,0,Initial68038,8.16666666666667
0,3,0,Initial68075,7.83333333333333
0,3,0,Initial68178,7
0,3,0,Initial68261,6.25
0,3,0,Initial68552,3.83333333333333
0,3,0,Initial68632,3.16666666666667
0,3,0,Initial67978,9.66666666666667
0,3,0,Initial68223,7.58333333333333
0,3,0,Initial68368,6.41666666666667
0,3,0,Initial68749,3.25
0,3,0,Initial68157,9.16666666666667
0,3,0,Initial68230,8.58333333333333
0,3,0,Initial68761,4.08333333333333
0,3,0,Initial69027,2.91666666666667
0,3,0,Initial67850,13.75
0,3,0,Initial68242,10.4166666666667
0,3,0,Initial70235,6.83333333333333
0,3,0,Initial70425,5.25
0,3,0,Initial70583,3.91666666666667
0,3,0,Initial70661,3.25
0,3,0,Initial70671,3.16666666666667
0,3,0,Initial70675,3.16666666666667
0,3,0,Initial70753,3.5
0,3,0,Initial70824,2.91666666666667
0,3,0,Initial70862,2.58333333333333
0,3,0,Initial70651,5.33333333333333
0,3,0,Initial70716,4.83333333333333
0,3,0,Initial70495,7.66666666666667
0,3,0,Initial70849,4.75
0,3,0,Initial40218,15
1,3,0,Initial26914,175.833333333333
1,3,0,Initial31001,41.75
1,3,0,Initial31028,41.5833333333333
1,3,0,Initial31037,91.5
1,3,0,Initial31452,88
1,3,0,Initial31465,37.9166666666667
1,3,0,Initial31481,37.75
1,3,0,Initial31908,34.25
1,3,0,Initial35061,7.91666666666667
1,3,0,Initial35116,7.5
1,3,0,Initial35134,7.33333333333333
1,3,0,Initial35268,106.25
1,3,0,Initial35347,55.5833333333333
1,3,0,Initial35472,54.5
1,3,0,Initial36767,43.75
1,3,0,Initial36818,43.3333333333333
1,3,0,Initial36824,43.25
1,3,0,Initial36986,41.9166666666667
1,3,0,Initial45598,20.1666666666667
1,3,0,Initial47308,5.91666666666667
1,3,0,Initial47386,5.25
1,3,0,Initial47531,6
1,3,0,Initial36233,101.166666666667
1,3,0,Initial48290,3.75
1,3,0,Initial48336,3.33333333333333
1,3,0,Initial48276,4.83333333333333
1,3,0,Initial48415,3.66666666666667
1,3,0,Initial47693,11.6666666666667
1,3,0,Initial48281,6.75
1,3,0,Initial21648,69.75
1,3,0,Initial48335,7.33333333333333
1,3,0,Initial48496,6
1,3,0,Initial48371,8
1,3,0,Initial48451,7.33333333333333
1,3,0,Initial48584,7.25
1,3,0,Initial48790,5.58333333333333
1,3,0,Initial48221,13.25
1,3,0,Initial48299,14.6666666666667
1,3,0,Initial36517,45.8333333333333
1,3,0,Initial28424,189.25
1,3,0,Initial51421,6.58333333333333
1,3,0,Initial51433,6.5
1,3,0,Initial51793,3.5
1,3,0,Initial51702,5.25
1,3,0,Initial51852,4
1,3,0,Initial52017,5.66666666666667
1,3,0,Initial51694,9.33333333333333
1,3,0,Initial52275,7.5
1,3,0,Initial52745,4.58333333333333
1,3,0,Initial52779,4.33333333333333
1,3,0,Initial52530,7.41666666666667
1,3,0,Initial52835,5.83333333333333
1,3,0,Initial52856,5.66666666666667
1,3,0,Initial52872,5.5
1,3,0,Initial37957,135.833333333333
1,3,0,Initial37887,34.4166666666667
1,3,0,Initial55532,2.33333333333333
1,3,0,Initial55253,5.66666666666667
1,3,0,Initial55486,3.75
1,3,0,Initial55526,3.41666666666667
1,3,0,Initial55678,2.16666666666667
1,3,0,Initial55318,6.16666666666667
1,3,0,Initial55340,7
1,3,0,Initial55454,6
1,3,0,Initial55173,9.33333333333333
1,3,0,Initial55696,5
1,3,0,Initial55721,4.75
1,3,0,Initial55735,4.66666666666667
1,3,0,Initial55381,8.58333333333333
1,3,0,Initial55503,7.58333333333333
1,3,0,Initial55731,5.66666666666667
1,3,0,Initial55766,5.41666666666667
1,3,0,Initial55800,5.16666666666667
1,3,0,Initial55892,4.33333333333333
1,3,0,Initial55931,4
1,3,0,Initial55965,3.75
1,3,0,Initial56005,3.41666666666667
1,3,0,Initial56029,3.25
1,3,0,Initial55854,6.66666666666667
1,3,0,Initial56036,5.16666666666667
1,3,0,Initial56123,4.41666666666667
1,3,0,Initial56184,3.91666666666667
1,3,0,Initial56323,2.75
1,3,0,Initial55241,12.75
1,3,0,Initial55531,10.3333333333333
1,3,0,Initial55830,7.91666666666667
1,3,0,Initial55940,7
1,3,0,Initial56112,5.5
1,3,0,Initial56313,3.83333333333333
1,3,0,Initial55898,9.33333333333333
1,3,0,Initial55432,14.1666666666667
1,3,0,Initial56194,8.83333333333333
1,3,0,Initial55765,13.4166666666667
1,3,0,Initial55369,19.75
1,3,0,Initial57705,4.25
1,3,0,Initial57735,4
1,3,0,Initial57434,9.5
1,3,0,Initial58154,5.5
1,3,0,Initial58233,5.83333333333333
1,3,0,Initial58417,4.33333333333333
1,3,0,Initial58492,3.66666666666667
1,3,0,Initial58289,6.41666666666667
1,3,0,Initial58375,5.66666666666667
1,3,0,Initial58381,5.58333333333333
1,3,0,Initial58399,5.5
1,3,0,Initial58502,4.58333333333333
1,3,0,Initial58830,2.91666666666667
1,3,0,Initial58835,2.83333333333333
1,3,0,Initial58493,6.66666666666667
1,3,0,Initial58785,4.25
1,3,0,Initial58519,7.5
1,3,0,Initial58752,5.5
1,3,0,Initial58869,4.58333333333333
1,3,0,Initial58890,4.41666666666667
1,3,0,Initial58514,8.5
1,3,0,Initial58969,4.75
1,3,0,Initial58416,11.3333333333333
1,3,0,Initial59058,7
1,3,0,Initial59451,3.66666666666667
1,3,0,Initial59549,2.91666666666667
1,3,0,Initial59201,6.75
1,3,0,Initial59102,8.58333333333333
1,3,0,Initial58771,14.3333333333333
1,3,0,Initial59341,9.58333333333333
1,3,0,Initial59522,8.08333333333333
1,3,0,Initial59612,7.33333333333333
1,3,0,Initial59633,7.16666666666667
1,3,0,Initial58763,15.4166666666667
1,3,0,Initial59299,11
1,3,0,Initial59504,9.25
1,3,0,Initial36509,201.916666666667
1,3,0,Initial59975,7.33333333333333
1,3,0,Initial58790,20.25
1,3,0,Initial59520,14.1666666666667
1,3,0,Initial60867,2.91666666666667
1,3,0,Initial60954,2.16666666666667
1,3,0,Initial59452,15.6666666666667
1,3,0,Initial59043,24.0833333333333
1,3,0,Initial61137,11.6666666666667
1,3,0,Initial62086,3.75
1,3,0,Initial62125,3.41666666666667
1,3,0,Initial62134,3.33333333333333
1,3,0,Initial62220,2.66666666666667
1,3,0,Initial61272,11.5
1,3,0,Initial61971,5.66666666666667
1,3,0,Initial62190,3.91666666666667
1,3,0,Initial62303,2.91666666666667
1,3,0,Initial62314,3.83333333333333
1,3,0,Initial55877,58.5
1,3,0,Initial63330,3.41666666666667
1,3,0,Initial63337,3.33333333333333
1,3,0,Initial63402,2.75
1,3,0,Initial63439,2.5
1,3,0,Initial57417,53.6666666666667
1,3,0,Initial62545,11.9166666666667
1,3,0,Initial62800,9.83333333333333
1,3,0,Initial63487,4.08333333333333
1,3,0,Initial63603,3.08333333333333
1,3,0,Initial63616,3
1,3,0,Initial63341,6.25
1,3,0,Initial63399,5.83333333333333
1,3,0,Initial63554,4.5
1,3,0,Initial63589,4.25
1,3,0,Initial63333,7.33333333333333
1,3,0,Initial63483,6.08333333333333
1,3,0,Initial63539,5.66666666666667
1,3,0,Initial63583,5.25
1,3,0,Initial63695,4.33333333333333
1,3,0,Initial63772,3.66666666666667
1,3,0,Initial63887,2.75
1,3,0,Initial63334,8.33333333333333
1,3,0,Initial63475,7.16666666666667
1,3,0,Initial63667,5.58333333333333
1,3,0,Initial63559,7.5
1,3,0,Initial64061,3.25
1,3,0,Initial63575,8.33333333333333
1,3,0,Initial63821,6.25
1,3,0,Initial63886,5.75
1,3,0,Initial63488,10.0833333333333
1,3,0,Initial63700,8.33333333333333
1,3,0,Initial64223,3.91666666666667
1,3,0,Initial63756,10.8333333333333
1,3,0,Initial63900,11.6666666666667
1,3,0,Initial66391,2.83333333333333
1,3,0,Initial66405,2.75
1,3,0,Initial66323,7.41666666666667
1,3,0,Initial66348,7.25
1,3,0,Initial58190,76.25
1,3,0,Initial66460,8.33333333333333
1,3,0,Initial66317,10.5
1,3,0,Initial67071,10.1666666666667
1,3,0,Initial68907,3.91666666666667
1,3,0,Initial66947,21.25
1,3,0,Initial68793,5.83333333333333
1,3,0,Initial69214,3.33333333333333
1,3,0,Initial66864,23.9166666666667
1,3,0,Initial69258,4
1,3,0,Initial68834,8.5
1,3,0,Initial68958,7.5
1,3,0,Initial69388,3.91666666666667
1,3,0,Initial69291,5.66666666666667
1,3,0,Initial69303,5.58333333333333
1,3,0,Initial69336,5.33333333333333
1,3,0,Initial69438,4.5
1,3,0,Initial69477,4.16666666666667
1,3,0,Initial69441,5.41666666666667
1,3,0,Initial69502,4.91666666666667
1,3,0,Initial69593,4.16666666666667
1,3,0,Initial68836,11.5
1,3,0,Initial69301,7.58333333333333
1,3,0,Initial69440,6.5
1,3,0,Initial69570,5.41666666666667
1,3,0,Initial69525,6.75
1,3,0,Initial69507,7.91666666666667
1,3,0,Initial69549,11.5833333333333
1,3,0,Initial70683,5.08333333333333
1,3,0,Initial70813,4
2,3,0,Initial23017,58.3333333333333
2,3,0,Initial28262,14.5833333333333
2,3,0,Initial28358,63.8333333333333
2,3,0,Initial28705,10.9166666666667
2,3,0,Initial30361,47.0833333333333
2,3,0,Initial30426,46.5833333333333
2,3,0,Initial32446,29.75
2,3,0,Initial32501,29.25
2,3,0,Initial33528,120.75
2,3,0,Initial33677,119.5
2,3,0,Initial40773,60.3333333333333
2,3,0,Initial40828,9.91666666666667
2,3,0,Initial40830,59.9166666666667
2,3,0,Initial40857,9.66666666666667
2,3,0,Initial40880,59.5
2,3,0,Initial40910,59.25
2,3,0,Initial40974,58.6666666666667
2,3,0,Initial41421,54.9166666666667
2,3,0,Initial41426,54.9166666666667
2,3,0,Initial42283,47.75
2,3,0,Initial42310,47.5833333333333
2,3,0,Initial42338,47.3333333333333
2,3,0,Initial42420,46.6666666666667
2,3,0,Initial46575,12
2,3,0,Initial46607,11.75
2,3,0,Initial46665,11.25
2,3,0,Initial46819,11
2,3,0,Initial40708,62.9166666666667
2,3,0,Initial48425,6.58333333333333
2,3,0,Initial48694,4.33333333333333
2,3,0,Initial44884,48.0833333333333
2,3,0,Initial41431,79.8333333333333
2,3,0,Initial50082,7.75
2,3,0,Initial50432,4.83333333333333
2,3,0,Initial44783,52.9166666666667
2,3,0,Initial33523,20.75
2,3,0,Initial28786,202.25
2,3,0,Initial52135,9.66666666666667
2,3,0,Initial52154,9.5
2,3,0,Initial52056,12.3333333333333
2,3,0,Initial48117,47.1666666666667
2,3,0,Initial40839,9.83333333333333
2,3,0,Initial55671,6.16666666666667
2,3,0,Initial55559,8.16666666666667
2,3,0,Initial55627,7.58333333333333
2,3,0,Initial55777,7.33333333333333
2,3,0,Initial56285,3.08333333333333
2,3,0,Initial56294,3
2,3,0,Initial56008,6.41666666666667
2,3,0,Initial55574,11
2,3,0,Initial55613,10.6666666666667
2,3,0,Initial56239,6.5
2,3,0,Initial56591,3.5
2,3,0,Initial56603,3.41666666666667
2,3,0,Initial56672,2.83333333333333
2,3,0,Initial56287,7.08333333333333
2,3,0,Initial56317,6.83333333333333
2,3,0,Initial56443,5.75
2,3,0,Initial56653,4
2,3,0,Initial55549,14.25
2,3,0,Initial56447,7.75
2,3,0,Initial55164,19.4166666666667
2,3,0,Initial56263,10.25
2,3,0,Initial56368,9.41666666666667
2,3,0,Initial40972,8.66666666666667
