298	7.85938866650386	0.886614156442757	80.8724832214765	199	24.1	10	0
146	11.591143372333	1.20003805967524	81.5068493150685	36	6.61111111111111	18	1
58	20.5669257643764	1.54142356013195	53.448275862069	6	3.1	10	2
70	19.0195331636963	1.46658205729177	62.8571428571429	9	3.38461538461538	13	3
56	19.9670535510436	1.52335533421899	42.8571428571429	6	2.66666666666667	9	4
43	31.5041102683742	2.16352661307045	72.093023255814	6	3.1	10	5
50	20.6300821085648	1.55906481653143	44	6	3.66666666666667	6	6
56	19.6082057476681	1.51582069513827	42.8571428571429	3	2.4	10	7
146	13.750331603521	1.26482654191649	79.4520547945206	51	10.5454545454545	11	8
70	24.5995492415734	1.88299350743951	78.5714285714286	14	5.5	10	9
66	25.5273285817631	1.92740576064989	71.2121212121212	18	4.7	10	10
45	26.4350982780333	1.79902557639024	42.2222222222222	6	3.16666666666667	6	11
35	32.1801660665771	2.06495855841709	68.5714285714286	3	2.18181818181818	11	12
41	24.5273700392639	1.60919460115701	31.7073170731707	3	1.85714285714286	7	13
122	12.1107604182756	1.01037306266546	59.016393442623	8	2.66666666666667	27	14
49	24.9683959441091	1.66903699616345	53.0612244897959	5	2.36363636363636	11	15
63	18.3598346185916	1.30581844346377	26.984126984127	4	2.83333333333333	6	16
119	12.4226427855134	1.01009277217393	49.5798319327731	4	2.26923076923077	26	17
189	7.69961221834442	0.69540834844442	17.4603174603175	3	1.65	20	18
187	11.1942470800304	1.05316225304535	36.3636363636364	3	1.83783783783784	37	19
160	11.1302092220963	1.0415111739305	26.875	4	1.72	25	20
194	9.836608788136	0.956937499071303	31.9587628865979	3	2	31	21
171	11.6629181635719	1.09088848292396	71.3450292397661	18	5.30434782608696	23	22
121	16.2930835761856	1.40287294574467	76.0330578512397	21	5.41176470588235	17	23
464	8.84211652495345	1.06026692164687	90.5172413793104	366	38.1818181818182	11	24
361	10.6069206639465	1.15765105356829	86.9806094182826	178	19.625	16	25
458	8.12203353424486	0.965355777743759	88.4279475982533	394	57.8571428571429	7	26
438	8.6780078602683	1.03872146007172	88.5844748858447	381	64.6666666666667	6	27
626	7.44003442634014	0.964981869738786	96.964856230032	607	607	1	28
1211	2.95470922419764	0.518166784414599	83.2369942196532	941	36	28	29
157	11.8258133275474	1.06375487144654	59.8726114649682	9	2.84848484848485	33	30
144	9.80883518430738	0.929571366147129	39.5833333333333	5	2.28	25	31
112	12.9080166546838	1.05305186603283	46.4285714285714	5	3.25	16	32
147	10.4069480084588	0.915210921495736	46.9387755102041	7	2.76	25	33
152	11.4454946134669	1.01309190632509	37.5	5	1.78125	32	34
143	11.2197960834743	0.991285705012328	36.3636363636364	4	2.16666666666667	24	35
158	10.4602650030052	0.9273643562381	33.5443037974684	4	1.89285714285714	28	36
94	14.238512042112	1.16272804036079	35.1063829787234	3	1.73684210526316	19	37
238	9.55429169316029	1.02969114444356	63.8655462184874	8	2.62068965517241	58	38
247	8.39426310234582	0.936301461780328	59.919028340081	8	2.55172413793103	58	39
54	21.2716272229477	1.57218354197236	48.1481481481482	11	3.71428571428571	7	40
46	26.8897854595673	1.86792712387101	76.0869565217391	6	3.18181818181818	11	41
46	24.9382171714886	1.72920411768924	45.6521739130435	3	2.33333333333333	9	42
32	33.9803419664234	2.25123218077151	25	2	2	4	43
55	23.3207737772787	1.66025191815852	45.4545454545455	4	2.5	10	44
84	15.5044629492663	1.14698522228434	29.7619047619048	3	1.92307692307692	13	45
53	25.0639090341317	1.73204678110476	37.7358490566038	3	2	10	46
177	9.70232730537524	0.956053919174311	39.5480225988701	4	1.70731707317073	41	47
79	16.6558490438037	1.39542316711523	69.620253164557	8	3.23529411764706	17	48
80	14.9325768478387	1.26384606238598	50	8	3.33333333333333	12	49
79	17.8516054271006	1.48360756326452	62.0253164556962	8	3.5	14	50
223	9.19829043983517	1.14420996772722	85.2017937219731	115	15.8333333333333	12	51
672	5.83300663516029	0.809260629645374	77.2321428571429	387	14.4166666666667	36	52
468	8.30352411402512	1.02964871249551	67.0940170940171	7	2.57377049180328	122	53
440	5.10128723644585	0.730152990994339	87.5	371	64.1666666666667	6	54
709	6.82336327781435	0.921281672782527	96.6149506346968	682	228.333333333333	3	55
1142	3.23853773669135	0.537383249979287	74.430823117338	616	16.3461538461538	52	56
565	1.08868581583148	0.265951940933031	0	0	0	0	57
