390	5.09208015589065	0.649639647010819	67.948717948718	36	8.03030303030303	33	0
164	10.233186145616	1.1107940414913	82.3170731707317	28	6.75	20	1
57	18.0957695197323	1.42960995559455	42.1052631578947	6	2.66666666666667	9	2
66	15.0026196291615	1.20893120818002	33.3333333333333	3	2.2	10	3
76	13.3178215142211	1.13228671257355	47.3684210526316	4	2.25	16	4
65	21.3354190523073	1.59794114242782	58.4615384615385	8	2.92307692307692	13	5
70	15.1198832609817	1.25400971828866	48.5714285714286	4	2.83333333333333	12	6
67	19.0732528174687	1.48109010903394	58.2089552238806	10	3.25	12	7
96	20.0815900803555	1.67279757817907	82.2916666666667	71	19.75	4	8
60	20.6023215532588	1.57842649495387	53.3333333333333	9	3.55555555555556	9	9
68	21.1442161223381	1.64294601695365	54.4117647058824	4	2.46666666666667	15	10
27	32.3279926727582	2.00288713130279	14.8148148148148	2	2	2	11
71	14.0150105129542	1.0608081385059	38.0281690140845	3	2.07692307692308	13	12
34	28.4617669868022	1.80089281507179	41.1764705882353	3	2.33333333333333	6	13
46	34.4254853077455	2.21141962734113	73.9130434782609	6	3.77777777777778	9	14
55	24.3293382686337	1.69380888902123	61.8181818181818	10	3.77777777777778	9	15
84	15.164324942409	1.12046368418862	44.047619047619	5	2.46666666666667	15	16
133	10.4263091755048	0.85586501861378	30.8270676691729	5	2.5625	16	17
123	11.8417915007087	0.988435755448253	21.9512195121951	3	1.8	15	18
165	12.3875371741104	1.14033370770765	36.969696969697	4	1.96774193548387	31	19
178	11.5458797154234	1.09355484121287	38.2022471910112	4	1.88888888888889	36	20
152	12.8566014613649	1.17403424544666	35.5263157894737	4	1.92857142857143	28	21
198	10.5315525614626	1.02246163675915	79.2929292929293	26	5.60714285714286	28	22
141	13.7467063646433	1.26021853351855	79.4326241134752	19	5.89473684210526	19	23
541	6.37112371380931	0.809923152635591	78.9279112754159	294	23.7222222222222	18	24
240	16.5694761108705	1.65371033062448	98.3333333333333	236	236	1	25
427	11.1185824196761	1.25267744675466	96.2529274004684	411	411	1	26
454	8.41557938253413	1.01617385108865	86.784140969163	387	78.8	5	27
857	5.53678116122416	0.78529240193195	89.7316219369895	743	69.9090909090909	11	28
1211	2.30559057150112	0.433673539239856	47.8117258464079	40	5.21621621621622	111	29
169	9.13831688141455	0.858984123917764	56.8047337278107	13	3.2	30	30
111	13.1354645969772	1.15561891662615	61.2612612612613	6	2.95652173913043	23	31
183	9.0739662095167	0.837104319678083	59.016393442623	9	3.27272727272727	33	32
97	15.7484036577623	1.27848571990207	54.639175257732	5	2.78947368421053	19	33
147	10.668522118444	0.950518086529626	27.891156462585	3	1.70833333333333	24	34
144	11.4250051629281	0.992847151503856	41.6666666666667	4	2.06896551724138	29	35
171	8.88241495663337	0.807713241279382	22.8070175438597	3	1.625	24	36
118	11.9990540407489	1.02497331639145	29.6610169491525	4	2.05882352941176	17	37
217	8.84624893279373	0.962468544366464	49.7695852534562	6	2.34782608695652	46	38
194	9.93423898716756	1.04054237726911	55.1546391752577	7	2.37777777777778	45	39
63	17.2145596204988	1.30938737753475	55.5555555555556	7	3.5	10	40
50	19.9813166888629	1.46608037050091	42	4	2.33333333333333	9	41
39	28.78079854826	1.95564231014751	56.4102564102564	5	2.75	8	42
37	25.8433750558567	1.81191050672996	21.6216216216216	2	2	4	43
40	25.5135907221553	1.72042936791628	32.5	3	2.16666666666667	6	44
75	15.9645622851861	1.1517413133498	21.3333333333333	3	2.28571428571429	7	45
65	20.9845503879292	1.51341374823688	36.9230769230769	4	2.18181818181818	11	46
189	9.77422727658918	0.950596443560333	47.6190476190476	4	2.04545454545455	44	47
76	16.2667741094699	1.39459623296955	56.5789473684211	5	2.6875	16	48
71	15.4005320001772	1.3016891271564	53.5211267605634	7	2.71428571428571	14	49
72	19.6417649428783	1.58909108075783	70.8333333333334	11	4.25	12	50
176	7.85946257839553	1.00858258552187	75.5681818181818	36	7	19	51
686	6.32636808151875	0.854177296477195	87.7551020408163	571	50.1666666666667	12	52
423	9.57196093331484	1.14255069182148	64.0661938534279	6	2.63106796116505	103	53
907	4.46893044810961	0.679940689249625	79.4928335170893	414	14.1372549019608	51	54
550	5.76099913843236	0.789649665109733	83.6363636363636	383	30.6666666666667	15	55
1448	2.66191147110553	0.476606856276109	71.3397790055249	708	15.1911764705882	68	56
1066	2.2744118859937	0.42929968913841	60.1313320825516	494	19.4242424242424	33	57
1067	1.38423419850934	0.314453685104421	14.058106841612	15	2.72727272727273	55	58
90	19.9096318904937	1.56852927031414	80	21	4.8	15	59
110	14.4591690699269	1.19988317976065	60	10	3	22	60
190	8.69303314752299	0.85603460374309	62.6315789473684	8	2.83333333333333	42	61
114	14.1682292413581	1.21613257037647	70.1754385964912	24	3.80952380952381	21	62
108	14.6267170207326	1.25981897447591	64.8148148148148	15	3.5	20	63
89	17.2641429882483	1.35399493979994	55.0561797752809	5	2.88235294117647	17	64
100	14.8459916705286	1.19608485117338	58	7	3.625	16	65
103	14.1980170958118	1.13053431293682	44.6601941747573	4	2.70588235294118	17	66
150	10.5090622359295	0.900930422388288	46.6666666666667	6	3.04347826086957	23	67
72	19.8608470156043	1.49653198933212	65.2777777777778	6	2.9375	16	68
133	12.735597746245	1.08804375954434	64.6616541353383	9	3.58333333333333	24	69
234	9.8577634344935	1.01191126344894	76.0683760683761	77	7.73913043478261	23	70
306	8.0503916770289	0.883237443160156	58.1699346405229	175	89	2	71
80	17.7834691939571	1.40073663159012	55	8	2.75	16	72
67	21.0884347501738	1.6014462097707	65.6716417910448	11	3.66666666666667	12	73
371	9.09549750244838	1.09958624800425	91.1051212938005	333	112.666666666667	3	74
263	12.203672723002	1.32583932258014	90.4942965779468	238	238	1	75
306	11.3695442110956	1.24135426681423	88.2352941176471	269	135	2	76
997	3.05338639848742	0.508715782137097	66.4994984954865	467	15.4186046511628	43	77
1050	2.91869237878045	0.495176244296001	66.1904761904762	288	13.1132075471698	53	78
997	3.07948472957318	0.512089752742513	66.900702106319	161	16.675	40	79
