211	11.432768743854	1.15869237255838	82.4644549763033	71	15.8181818181818	11	0
126	11.8663095851246	1.20301811748079	73.015873015873	48	9.2	10	1
51	22.6892674021262	1.66066466560003	52.9411764705882	5	3	9	2
51	21.595642962488	1.61917520272925	50.9803921568627	6	2.88888888888889	9	3
55	19.6795136975363	1.49190967439212	61.8181818181818	4	2.61538461538462	13	4
42	24.8638326885676	1.80476531933498	57.1428571428571	6	3	8	5
76	16.4536891620647	1.36379369954541	51.3157894736842	5	2.78571428571429	14	6
68	17.2886480163531	1.3783306559694	44.1176470588235	5	3	10	7
107	17.6843796107168	1.50129242329188	76.6355140186916	55	11.7142857142857	7	8
84	19.6960635504323	1.61240284481651	84.5238095238095	13	4.73333333333333	15	9
71	21.9391333916771	1.71071914161356	61.9718309859155	6	3.14285714285714	14	10
36	25.9714971320733	1.69671181348867	11.1111111111111	2	2	2	11
37	27.7726633618673	1.81057820361829	40.5405405405405	4	2.5	6	12
54	17.3946531165474	1.20660957092919	24.0740740740741	3	2.16666666666667	6	13
42	27.5243311391428	1.75596144935655	35.7142857142857	3	2.14285714285714	7	14
88	15.2698698629619	1.12977476532328	43.1818181818182	4	2.53333333333333	15	15
89	16.0174203418979	1.21058297193166	51.685393258427	5	2.70588235294118	17	16
83	17.9791780253253	1.3789355182821	56.6265060240964	4	2.47368421052632	19	17
84	17.5160824625342	1.33418581522087	28.5714285714286	3	1.71428571428571	14	18
158	13.2431675101599	1.19647277905638	42.4050632911392	4	2.09375	32	19
205	9.85102006105774	0.965028881790656	30.2439024390244	4	1.9375	32	20
196	11.264959430133	1.07907737675026	32.1428571428572	4	1.75	36	21
176	12.3167238752656	1.15138549006877	84.0909090909091	26	6.72727272727273	22	22
136	13.1530860531186	1.18911526533091	66.9117647058824	16	4.78947368421053	19	23
552	7.05770691451296	0.891554469711338	88.2246376811594	467	48.7	10	24
457	9.15697290431805	1.05744359216521	91.4660831509847	408	83.6	5	25
414	11.3382618563277	1.28045050636282	99.2753623188406	411	411	1	26
483	7.58139504159085	0.944471627754086	85.7142857142857	401	46	9	27
513	7.67195194803366	0.960140412168717	88.8888888888889	452	152	3	28
1120	3.46082695559651	0.568053753635339	74.2857142857143	752	26.8387096774194	31	29
190	8.79239963346354	0.850844376484854	51.0526315789474	9	2.93939393939394	33	30
114	13.5254014372715	1.16876508209743	53.5087719298246	6	2.77272727272727	22	31
118	13.4784779845322	1.06858380564761	46.6101694915254	12	3.23529411764706	17	32
78	20.5778191640001	1.55833045987194	71.7948717948718	8	3.73333333333333	15	33
147	9.91638262703392	0.88130779304176	31.2925170068027	4	1.84	25	34
97	15.1853455606002	1.23653064671265	35.0515463917526	3	2.125	16	35
193	8.55985295672353	0.806493635707657	34.7150259067358	3	1.81081081081081	37	36
82	15.3411411413859	1.21877968663573	31.7073170731707	3	1.625	16	37
253	9.47912930883622	1.02327882850077	71.1462450592885	7	2.8125	64	38
242	9.73408977407515	1.05078549585249	64.8760330578512	5	2.37878787878788	66	39
49	21.2041277344498	1.54743019987553	44.8979591836735	4	2.75	8	40
34	27.5145732892754	1.8623120197937	41.1764705882353	4	2.33333333333333	6	41
37	32.6594611033723	2.16302941665538	67.5675675675676	6	3.125	8	42
41	26.1888263312574	1.82293985531168	36.5853658536585	2	1.875	8	43
41	27.108187208337	1.84844129267198	29.2682926829268	3	2	6	44
60	23.2989926676438	1.62295604448004	41.6666666666667	4	2.27272727272727	11	45
137	10.1640528288664	0.874260133787299	36.4963503649635	5	1.92307692307692	26	46
171	11.5609345963972	1.10295806138544	53.2163742690059	4	2.275	40	47
99	13.0384100865796	1.18293123403448	47.4747474747475	6	2.61111111111111	18	48
70	14.3185688657649	1.21213576511304	41.4285714285714	5	2.41666666666667	12	49
72	21.391184944966	1.71387281049594	77.7777777777778	10	4.30769230769231	13	50
219	9.94475128430967	1.20939450217036	87.2146118721461	147	15.9166666666667	12	51
446	6.52671743757297	0.831434910809696	60.762331838565	246	20.8461538461538	13	52
565	6.86819460398759	0.894403123344529	44.070796460177	4	2.20353982300885	113	53
605	7.49859687846729	0.977111139804381	96.0330578512397	578	193.666666666667	3	54
611	5.08947957244691	0.704923031021957	63.5024549918167	170	12.125	32	55
913	1.98070753437368	0.387905417971258	39.539978094195	23	4.40243902439024	82	56
945	1.57531764885268	0.341285355893513	30.8994708994709	9	2.89108910891089	101	57
797	1.30694778745637	0.300171034988902	14.8055207026349	8	2.56521739130435	46	58
251	9.25266271879828	0.966128781591733	88.8446215139442	27	5.86842105263158	38	59
122	13.2311955385255	1.12341317358522	56.5573770491803	15	3.13636363636364	22	60
105	14.9344754829952	1.27608913468147	72.3809523809524	10	4	19	61
102	14.9042023319109	1.26649052489617	60.7843137254902	8	3.44444444444444	18	62
128	12.1457917884765	1.08211931953278	63.28125	7	3	27	63
69	19.7811003646328	1.45776223750389	46.3768115942029	8	2.46153846153846	13	64
89	16.8375239076023	1.29162774884393	64.0449438202247	9	3.16666666666667	18	65
66	19.6940682579678	1.48124270996682	54.5454545454545	6	4	9	66
61	22.1467694123172	1.56446878506249	59.016393442623	5	3	12	67
106	13.8180509982899	1.09312651512184	41.5094339622642	5	2.58823529411765	17	68
127	11.7312423637337	1.01796528615666	55.1181102362205	10	3.5	20	69
227	8.97438026985267	0.947189049355433	60.7929515418502	108	15.3333333333333	9	70
604	5.54589322612574	0.720333500295128	87.7483443708609	488	44.1666666666667	12	71
129	14.6797363575549	1.25439849405287	69.7674418604651	23	4.73684210526316	19	72
61	23.4374364649051	1.76374998907017	70.4918032786885	11	3.30769230769231	13	73
530	7.40007856032332	0.978533206167872	96.2264150943396	509	255	2	74
247	12.8765004424734	1.39511770799225	95.5465587044534	234	118	2	75
344	10.7734520712715	1.21491622678783	92.7325581395349	317	159.5	2	76
564	5.33101392300759	0.732390467738358	75.886524822695	395	61.1428571428572	7	77
636	4.97935158805109	0.69896636771944	76.1006289308176	469	69.1428571428572	7	78
623	5.04469348656772	0.705009423790193	74.478330658106	447	51.5555555555556	9	79
